,PUBCHEM_CID,smile_1851,p450-cyp2d6-Potency
3392,1371243,COC1=C(C=CC(=C1)NC(=O)C2=CC=CC=C2Cl)NC(=O)C3=CC=CO3,22.3872
3393,1091610,CC(C)C(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CC(=CC=C3)Cl,15.8489
3394,3225382,C1COC2=C(O1)C=CC(=C2)NC(=O)C3=CC4=C(N3CC5=CC=C(C=C5)F)C=CS4,4.46684
3395,828252,CCCC1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)OC,14.1254
3396,3212965,CC(C)N1C(=NN=N1)SCC(=O)C2=CC3=C(C=C2)OCCO3,14.1254
3397,1452351,CC(C)N1C(=NN=N1)SCC(=O)NCC2=CC3=C(C=C2)OCO3,25.1189
3398,3158127,CN1C(=C(C=N1)C#N)NC(=O)C2CC(=NO2)C3=CC=C(C=C3)Cl,3.98107
3399,2082722,CC1=C(C=CC(=C1)Cl)OCCCC(=O)N2CCN(CC2)C,14.1254
3400,3157896,C1=CC=C(C=C1)OCCCN2C3=CC=CC=C3SC2=O,15.8489
3401,1132927,CN1C(=CN=C1N)C2=CC=CC=C2,11.2202
3402,3157897,CC1=CC=CC=C1OCCCN2C3=CC=CC=C3SC2=O,11.2202
3403,1084316,C1=CC=C(C(=C1)OCC2=CC=C(O2)C(=O)OCC3=CC=CC=N3)Cl,17.7828
3404,1096489,CN1C(=CN=C1NCC2=CC=C(C=C2)F)C3=CC=C(C=C3)F,0.0354813
3405,1093845,C1CN(CCN1C(=O)C2=CC=CO2)C(=O)C3=NOC(=C3)C4=C(C=C(C=C4)Cl)Cl,19.9526
3406,9549621,CN1C=CC=C1CNCCC2=CC=CC=C2.Cl,2.51189
3407,1113641,C1=CC(=CC(=C1)Cl)CC2=CN=C(S2)NC(=O)C3=CC=CS3,7.07946
3408,2142113,CC1=CC=C(C=C1)OCCCN2C3=CC=CC=C3SC2=O,14.1254
3409,1096467,CN1C(=CN=C1NCC2=CN=CC=C2)C3=CC=C(C=C3)Br,0.501187
3410,1113642,CC1=CC=C(C=C1)CC2=CN=C(S2)NC(=O)C3=CC=CS3,15.8489
3411,3226278,C1CCC(CC1)NC(=O)N2CCCC(C2)C3=NC(=NO3)C4=CC=CS4,12.5893
3412,892993,CCN1C=CC(=N1)C(=O)OC2=CC=C(C=C2)Cl,22.3872
3413,1091784,CCN1C(=CC=N1)C(=O)NC2=NC3=CC=CC=C3N2CCN4CCCCC4,4.46684
3414,1096495,CN1C(=CN=C1NCC2=CC(=CC=C2)F)C3=CC=C(C=C3)F,0.0562341
3415,9549622,CC1=CC(=CC=C1)CNC(C)COC.Br,14.1254
3416,2192756,CC1=C(C=C(C=C1)OCC2=CC=C(O2)C(=O)NC3=NC=CS3)C,15.8489
3417,9549623,C1CCC(C1)N2C(=NN=N2)C(C3=CC=CS3)N4CCN(CC4)CC5=CC=CO5.Cl,1.25893
3418,9549624,C1CCN(C1)C(C2=CC=C(C=C2)C#N)C3=NN=NN3CC4=CC=CC=C4.Cl,7.94328
3419,3223931,CC1=CC2=C(C=C1C)N=C(N2)C3CCCN(C3)C(=O)NCC4=CC=CC=C4,5.01187
3420,4714847,C1=CC=C(C=C1)CN2C(=NOC2=O)C3=CC=CS3,11.2202
3421,3212968,CC(C)N1C(=NN=N1)SCC(=O)NCCC2=CC=CC=C2,25.1189
3422,3226033,CCCCCC(=O)N1CCCC(C1)C2=NC(=NO2)C3=CC=C(C=C3)OC,15.8489
3423,1383732,C1CC2=C(N3C(=NC=N3)N=C2C1)N4CCC(CC4)C(=O)NC5=CC=C(C=C5)OC6=CC=CC=C6,12.5893
3424,1450735,CC(C)OC(=O)C1=CC2=C(N1CC(=O)N3CCC(CC3)CC4=CC=CC=C4)C=CN2C,19.9526
3425,1383751,C1CCC(C1)N2C(=NN=N2)SCC(=O)NC3=CC=C(C=C3)F,14.1254
3426,9549629,CCSC1=NN=C(O1)C(CC2=CC=CC=C2)N.Cl,17.7828
3427,950649,CC1=CC(=NC(=N1)NCC2=CC=CC=C2)N3CCCCC3,0.0891251
3428,3700490,CC1CN(CC(O1)C)C2CCN(CC2)C(=O)C3=CC(=CC=C3)Cl,0.891251
3429,1477814,C1=CC=C2C(=C1)N=CN2C3=CC=C(C=C3)C4=NC(=NC=C4)C5=CC=NC=C5,1.12202
3430,135476808,COC(=O)/C=C/CSC1=N/C(=C/C2=CC=C(C=C2)N3C=NC=N3)/C(=O)N1,14.1254
3431,3821070,CN(C)C(=O)C1=CN(C(=O)C2=CC=CC=C21)N(C)C3=C(C=C(C=N3)C(F)(F)F)Cl,25.1189
3432,3524600,COC1=CC=C(C=C1)CC2=C(N=C(N=C2N)N)N,17.7828
3433,2980952,COC(=O)C1=CC=CC=C1NC(=O)C2=NN3C(=CC(=NC3=C2)C4CC4)C(F)(F)F,3.16228
3434,1509139,CC1=CC2=NC(=CN2C=C1)CSC3=CC=CC=C3N,1.25893
3435,2983410,CC(=O)N1CCN(CC1)C2=CC=CC=C2NC(=O)COC3=CC=C(C=C3)Br,15.8489
3436,2936609,CCCCN1C2=C(C(C3=C1C4=CC=CC=C4C3=O)C5=CC(=C(C=C5)Cl)Cl)C(=O)CCC2,8.91251
3437,2965286,COC1=CC=C(C=C1)CCNC2=NC=NC=C2.Cl,3.16228
3438,1251632,CC1=C(C=C(C=C1)C2=NN3C(=NN=C3C4=CC=CC=C42)C)S(=O)(=O)NCC5=CC=CC=C5,15.8489
3439,186315,CC(C)OC(=O)NC1=CC=C(C=C1)OC,35.4813
3440,23975045,CN(C)C1=NC(=NC(=N1)OC2=CC=C(C=C2)/C=N/O)OC,22.3872
3441,135403498,C1CCC2=C(C1)C(=C(S2)/N=C\3/C4=CC=CC=C4NC3=O)C(=O)NCCC5=CC=CC=C5,4.46684
3442,1208555,C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)N4CCC5=CC=CC=C5C4,1.99526
3443,1976855,CC(=C)C1=CC(=CC=C1)C(C)(C)NC(=O)N2CCN(CC2)C/C=C/C3=CC=CC=C3,12.5893
3444,2882889,COC1=CC=CC=C1CC2C(=O)C3CCN2CC3,11.2202
3445,1302380,CC(C)(CO)NCC1=CC(=C(C=C1)OCC(=O)NC2=CC=C(C=C2)Br)OC,5.01187
3446,9550079,CCOC(=O)CSC1=C(C(C(=C(N1)C)C(=O)C)C2=C(C=CS2)C)C#N,35.4813
3447,5210287,COC1=CC=C(C=C1)C2=C(C=C(C=C2)OC)C(=O)OC,17.7828
3448,9550117,C1=CSC(=C1)C/C(=N/OC(=O)COC2=C(C=C(C=C2)Br)Cl)/N,11.2202
3449,1258102,COC1=C(C=C(C=C1)C2=NN(N=N2)CC3=NC(=NC(=N3)N4CCOCC4)N)OC,12.5893
3450,24215092,COC1=CC=C(C=C1)/C=C/C(=O)NCC(=O)N/N=C/C2=C(C=CC(=C2)Br)OC,12.5893
3451,9600320,COC1=CC(=CC(=C1OC)OC)/C=N/NC2=C(C(=NS2)SC)C#N,12.5893
3452,2214231,C1CN(CC2=CC=CC=C21)CCCNC(=O)NC3=CC=C(C=C3)Cl,3.54813
3453,2949518,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(COCC3=CC=CC=C3Cl)OCC4=CC=CC=C4Cl,15.8489
3454,292652,CCOC(=O)CCCC1=CNC2=CC=CC=C21,17.7828
3455,722995,C1=CC=C(C=C1)CCNC(=O)C2=CC=CC=C2NC(=O)C3=CC=CO3,14.1254
3456,748403,CC1=C(C=C(O1)C2=CC=CC=C2)C(=O)NC3=CC=C(C=C3)N(C)C,7.94328
3457,7066452,CC1=NC(=NN1)SCC2=CC(=CC=C2)OC3=CC=CC=C3,14.1254
3458,1480713,CC1=C(C(=O)N(N1S(=O)(=O)C2=C(C=C(C=C2Cl)Cl)Cl)C3=CC=CC=C3)CCO,7.94328
3459,888842,CCOC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2N3CCCC3,3.16228
3460,2937044,CCOC(=O)C1=C(N(C(=O)NC1C2=CC=C(C=C2)OC)CC3=CC=CC=C3)C,25.1189
3461,2883512,C1C(C(C(=O)C=C1C2=CC=CS2)N3C=C(N=C3)[N+](=O)[O-])C4=CC=CS4,15.8489
3462,3932660,CC1=CC=CC=C1N2C3=C(C=N2)C(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],25.1189
3463,1179062,CCN(CC)C(=O)CSC1=NN=C(N1N)C2=CC=NC=C2,17.7828
3464,5111967,CCOC1=CC=C(C=C1)C(CC(=O)OCC)NC(=O)C2=CC=CS2,14.1254
3465,4306095,C1=CC=C(C=C1)CCNC2=NC(=CC(=N2)C(F)(F)F)C3=CC=CO3,5.01187
3466,9550319,COC1=CC=C(C=C1)NC2=NC=C(C3=CC=CC=C32)C(=O)N4CCN(CC4)C5=CC=C(C=C5)F,31.6228
3467,9550320,CCN(CC)C1=NC2=C(C=C(C=C2)NC(=O)C3=CC=C(O3)Br)C(=C1)C,22.3872
3468,4267356,CC1=CC=C(C=C1)CC(=O)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,31.6228
3469,9550329,CC1(C2=C(C=CC(=C2)C(=O)OC)[N+](=C1/C=C/C3=C(C(=C(C=C3)OC)OC)OC)C)C.[I-],28.1838
3470,738490,CC1=CC=C(C=C1)NC2=NN=NS2,8.91251
3471,4002880,CC(=O)C1=C(NC(=NC1=S)C2=CC=CC=C2)N3CCN(CC3)C,15.8489
3472,9550332,CC(C)(C)C1=CC=C(C=C1)OCC2=CC=C(O2)C(=O)N3CCN(CC3)C,4.46684
3473,3656225,CC1=CC=C(C=C1)NC(=O)CSCC(=O)NC2=CC(=C(C=C2)N3CCOCC3)Cl,14.1254
3474,1250236,CC1=CC2=C(C=C1)N=C(S2)NC(=O)COC(=O)C3=CC=C(O3)Br,15.8489
3475,684587,CC1=CC=C(C=C1)NC(=O)C2=C(SN=C2SC)SC,10
3476,5393549,CC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=C(S2)[N+](=O)[O-],15.8489
3477,6620818,COC(=O)C1=CC=CC=C1OC2=C(C(=NC(=C2F)F)N3CCOCC3)F,35.4813
3478,4113801,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)CC3=CC=C(C=C3)N4C(=O)C5=CC=CC=C5NC4=O,14.1254
3479,5322334,C1CCN(C1)CC2=C(C=CC3=C2OC(=C(C3=O)OC4=CC=CC=C4Br)C(F)(F)F)O,17.7828
3480,889459,CCOC1=CC=CC=C1OC2=COC3=C(C2=O)C=CC(=C3)OC,0.501187
3481,2229921,CN(C)S(=O)(=O)N(CC(=O)NC1=CC(=CC=C1)SC)C2=CC=CC=C2,14.1254
3482,2987851,CN1CCN(CC1)C2=NC(=CC(=N2)C(F)(F)F)C3=CC(=C(C=C3)OC)OC,28.1838
3483,9550554,CC1CCN(CC1)CC(C)CNC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=N4,10
3484,2837091,CN1C(=CC=N1)C(=O)NC2=CC=C(C=C2)Cl,0.281838
3485,5041114,CCCC(CCC)(C(=O)NN(C1=CC=CC=C1)C(=O)NC2=CSC3=C2CCCC3)O,8.91251
3486,6007691,CCCCCC/C(=C/1\C(=O)NC(=S)S1)/C,28.1838
3487,5883673,CC1=C(C(=NO1)C2=CC=CC=C2)C3=N/C(=C\C4=CC(=C(C=C4)OC)OC)/C(=O)O3,19.9526
3488,4142546,COCCCNC(=O)C1=CC2=C(C=C1)C(=O)N(C(=S)N2)CC3CCCO3,0.177828
3489,9550599,C1CN(CCN1CC2CC3CC2C=C3)C(=O)COC4=CC5=CC=CC=C5C=C4.C(=O)(C(=O)O)O,5.01187
3490,2287620,CCCCN(CC)C(=O)CC1=CC=CC=C1OC,28.1838
3491,1242853,C1CCC(CC1)NC(=O)NC2=CC3=C(C=C2)N4CCN(CC4=N3)C5CCCCC5,12.5893
3492,1269642,C1=CC(=CN=C1)NC(=O)C2=CC=C(O2)COC3=C(C=CC(=C3)Cl)Cl,15.8489
3493,9550611,CN(CCO)C1=C(C2=NON=C2C(=C1)SC3=NC4=CC=CC=C4S3)[N+](=O)[O-],22.3872
3494,303365,CSC1=CC=CC(=C1)NC(=O)NC2=CC=C(C=C2)Cl,3.54813
3495,782202,C1CN(CCN1CC2=CC=CC=C2)CC3=CC4=C(C=C3)OCCO4,12.5893
3496,850027,CC1=C(C=CC(=C1C)S(=O)(=O)NC2=CC=C(C=C2)F)OC,0.446684
3497,2882867,CC(C)(C)CNC(CO)C12CC3CC(C1)CC(C3)C2.Cl,10
3498,755479,CN(C)C1=NC=CC(=C1C#N)N(CC2=CC=CC=C2)CC3=CC=CC=C3,10
3499,725629,COC1=CC=C(C=C1)NC(=O)CCOC2=CC=CC=C2,22.3872
3500,9550615,CC(C)(C)C1CCC(CC1)OCC(CN2CCN(CC2)C3=CC=CC=C3)O.Cl,6.30957
3501,886110,COC1=CC=CC=C1NC(=S)NCCC2=CC=CC=C2,7.07946
3502,2244013,CC1=CC=C(C=C1)S(=O)(=O)CC#CCOC(=O)C2=CC=C(C=C2)[N+](=O)[O-],12.5893
3503,2907732,C1CN(CC1C2=CC=CC=C2)C(=O)COC3=CC=C(C=C3)Br,17.7828
3504,2908222,CC(=O)OC1C2CCCC1C(CC2)[NH+]3CCCC3.[Cl-],3.54813
3505,2887981,COC1=C(C=C(C=C1)C2NC3=CC=CC=C3C(=O)N2CC4=CC=CO4)COC5=CC=C(C=C5)[N+](=O)[O-],3.98107
3506,710575,CC1=CC(=C(C=C1)N2C(=O)C(=C(C2=O)Cl)NCC3=CC=CC=C3)C,22.3872
3507,962255,CC1=CC(=CC=C1)OCCN2C3=CC=CC=C3N=C2C4=CC=CO4,5.01187
3508,2950036,C1CN(CCN1CC2=CC=CC=C2)CC(COC3=CC=C(C=C3)C(=O)C4=CC=CC=C4)O,3.16228
3509,1022956,C1=CC(=CC(=C1)NC(=O)C2=CC=C(O2)CN3C=C(C=N3)Br)C(F)(F)F,22.3872
3510,1047097,C=CCN1C(=NN=C1SCC(=O)NCC2=CC=CC=C2)CC3=CNC4=CC=CC=C43,15.8489
3511,1811779,CCCCNC(=O)CC1=COC2=C1C3=CC=CC=C3C=C2,10
3512,5348842,C1=CC(=CC=C1SC2=CC=C(O2)/C=N/N3C=NN=C3)Cl,15.8489
3513,2200018,C1=CC=C(C(=C1)OCCCCSC2=NC=CC=N2)F,17.7828
3514,2884325,CC1=C(SC=[N+]1CC(=O)C2=CC=C(C=C2)Br)CCOC(=O)C3C4CC5CC(C4)CC3C5.[Br-],5.62341
3515,5347519,C1CN(CCN1CC2=CC=CC=C2Cl)/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])Cl,7.94328
3516,2266182,CNC(=O)C(=O)NCCC1=CC=C(C=C1)Cl,28.1838
3517,5347203,CC1=CC(=CC=C1)N2C(=CC(=C2C)/C=N/N3C=NN=C3)C,12.5893
3518,2192957,CCCCC1=CC=C(C=C1)NC(=S)NCC2=CC=CS2,4.46684
3519,1269684,C1CN(CCN1C2=CC=CC=N2)C(=O)C3=CC=C(O3)COC4=CC=CC=C4Br,28.1838
3520,3400701,CC1=C(C(=NC2=C(C=NN12)C(=O)N3CCOCC3)C)CC4=CC=C(C=C4)Cl,25.1189
3521,9550656,CCCCNC(=O)C1CC(=O)N(C1C2=CC=C(C=C2)OC)C3=CC=C(C=C3)OC,15.8489
3522,3107691,CC1=C(C=CC(=C1)Cl)OCC(=O)NCC2=CC=NC=C2,2.81838
3523,1556129,CCOC(=O)CC1=CSC(=N1)NC(=O)CCCCCN2C(=O)C3=CC=CC=C3C2=O,14.1254
3524,3528369,COC1=CC2=C(C=C1)C3=C(C2=NN)C=C(C=C3)OC,22.3872
3525,4450650,CC(C1=C(C=CC(=C1)OC)OC)NC,25.1189
3526,9550680,CC1=CC=C(C=C1)C2=CSC(=[N+]2CC=C)NNC(=O)NC3=CC=CC=C3.[Br-],3.16228
3527,9550696,CC(C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)N3CCCC3=O,7.94328
3528,4412075,CN1CCN(CC1)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CC=C3,17.7828
3529,4130402,C1C(OC2=CC=CC=C2O1)CNC(=O)C3C4C=CC5(C3C(=O)N(C5)CC6=CC=CS6)O4,14.1254
3530,3424504,COC1=CC=CC(=C1)C(=O)NN2C=C(C3=CC=CC=C3C2=O)C(=O)OC,8.91251
3531,3473123,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3(C4=CC=CC=C4NC(=O)N3C5=CC(=C(C=C5)Cl)Cl)O,1.12202
3532,18526314,C1=CC(=CC=C1N/C=C/C=C/C=NC2=CC=C(C=C2)Br)Br.Cl,25.1189
3533,2855584,C1CN(CCN1CCOC2=NON=C2C3=CC=CC=C3)C4=C(C=C(C=C4)[N+](=O)[O-])Cl,0.112202
3534,871656,C1=CC=C(C=C1)C(=O)NN=C2C(=O)C3=CC=CC=C3C2=O,12.5893
3535,9565215,CC1=C(C2=CC=CC=C2N1CCOC3=CC=C(C=C3)OC)/C=N/N4C=NN=C4,3.98107
3536,1819215,CCNC1=NC(=NC(=N1)SCCOC2=CC=C(C=C2)C)NC(C)C,25.1189
3537,1186741,CCN1CCN(CC1)C2=NN3C(=NC4=CC=CC=C4C3=O)C5=CC=CC=C52,14.1254
3538,1152781,C1CCC(CC1)C(=O)NC2=NC3=CC=CC=C3N2CCN4CCCCC4,4.46684
3539,2845859,C1CN(CCN1CC2CC3CC2C=C3)C4=CC=CC(=C4)C(F)(F)F,2.51189
3540,5737730,CC\1=NOC(=O)/C1=C\C2=CC=C(O2)C3=C(C=C(C=C3)Cl)Cl,14.1254
3541,5739490,C1CCN(C1)C2=C(C=C(C=C2)/C=C(/C#N)\C3=NC4=CC=CC=C4N3)[N+](=O)[O-],0.199526
3542,870377,CC1=C(C2=NC3=C(CCC3)C(=O)N2N1)C4=CC=CC5=CC=CC=C54,35.4813
3543,783456,C1=CC=C(C=C1)CN(CCO)CC2=C(C(=CC=C2)Cl)Cl,1.58489
3544,3711536,CC1CCC(=C(C#N)C(=O)NC2=CC(=CC=C2)Cl)CC1,17.7828
3545,9550887,CC1=CC(=C(C=C1)C)C(=O)CN2C3=CC=CC=C3N4C2=NCCC4.Br,0.01
3546,4651693,CN(C)C(=O)N1CCCC(C1)C(=O)NCCC2=CC=CC=C2,10
3547,1255757,C1COCCN1C2=NC(=NC(=N2)N)CSC3=NN=NN3C4=CC=C(C=C4)Cl,2.51189
3548,9600290,COC1=C(C=C(C=C1)/C=N/NC2=C(C(=NS2)SC)C#N)OC,0.281838
3549,4317586,COC(=O)C1=C(N(C2=C(C1C3=CC4=C(C=C3)OCO4)C(=O)CCC2)C5=CC=CC=C5C(F)(F)F)N,28.1838
3550,3640000,CN(C)C1=CC=C(C=C1)CNC2=C(C=C(C=N2)Br)Br,15.8489
3551,698876,CC1=C(N=NN1C2=NON=C2N)C(=O)N3CCCCCC3,17.7828
3552,3822964,CC1=C(C(=NC(=S)N1CC=C)N2CCN(CC2)C3=CC=CC=C3)C(=O)C,22.3872
3553,5210485,CCOC1=CC=C(C=C1)OCC2=CC=C(O2)C(=O)NCC3=CN=CC=C3,1.25893
3554,717014,CC(C)CNC(=O)C1=CC=C(O1)COC2=C(C=C(C=C2)Cl)Cl,19.9526
3555,9551070,C[N+]1(CCOCC1)CC(=O)OCCCC2=CC=CC=C2.[I-],12.5893
3556,2793146,[B-](F)(F)(F)F.C1=CC=C(C=C1)C2=CC(=[NH+]CCO)C3=C(O2)C=CC(=C3)Cl,6.30957
3557,4163426,CCCN(CCC)C(=O)CSC1=NC2=CC=CC=C2C(=O)N1CC3COC4=CC=CC=C4O3,19.9526
3558,5140222,CCC(C)(C(=O)NC1CCCCC1)N(CC2=CC=CO2)C(=O)CC3=CC=CS3,22.3872
3559,5083147,CN(CCCNC(=O)C1=CC=CN2C1=NC3=CC=CC=C3C2=O)CC4=CC=CC=C4,2.23872
3560,9551249,CC1=CC=C(C=C1)S(=O)(=O)C2=CC3=CC=CC=C3OC2=NC4=CC5=C(C=C4)OCO5,7.94328
3561,3962160,CCCN(C(=O)CC1=NC(=NN1)N)C2(CCCCC2)C(=O)NC3=CC=CC=C3C,17.7828
3562,21215059,COC1=CC=C(C=C1)/C=N/NC2=NON=C2N,25.1189
3563,135476880,CCCCC/C(=N\O)/C1=CNC2=CC=CC=C21,10
3564,6620823,CCOC(=O)C1=CC=CC=C1OC2=C(C(=NC(=C2F)F)NCCO)F,19.9526
3565,3608992,COC(=O)CCSC1=CC(=CC2=C1C(=NN2C3=CC=CC=C3)C4OCCS4)[N+](=O)[O-],12.5893
3566,5058219,CN(CCCNC(=O)C1CCC(=O)N1CC2=CC=CC=C2Cl)C3=CC=CC=C3,8.91251
3567,4064736,CC1=CC=C(C=C1)CSC2=NC3=CC=CC=C3C(=O)N2CCNC(=O)C,17.7828
3568,4284309,C1CC(=O)N(C1)CCCN2C(=O)C3=C(C=C(C=C3)C(=O)NCC4=CC=CC=C4Cl)NC2=S,22.3872
3569,4189772,CC1=CC(=CC=C1)NC(=O)CSC2=NC3=CC=CC=C3C4=NC(=NN42)CCC5=C(NN=C5C)C,8.91251
3570,1192535,CCOC(=O)C1=CC=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C(=O)OCC,3.98107
3571,4435403,CCOC(=O)C1=C(C2=C(N=C(N=C2S1)CC(=O)OC)NCC3=CC=C(C=C3)F)C,25.1189
3572,3420546,CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)C3=CC4=C(C=C3)N=C(C(=N4)C5=CC=CO5)C6=CC=CO6,3.16228
3573,9551514,COC1=CC=C(C=C1)OCCN2C=C(C3=CC=CC=C32)/C(=N/O)/N,7.94328
3574,972980,COC1=CC=CC(=C1)NC2=NC(=CS2)C3=CC=C(C=C3)O,8.91251
3575,991455,COC1=CC=C(C=C1)C(=O)NC2=C(C=C(C=C2)Cl)C(=O)NCCN3CCOCC3,1.25893
3576,2940330,CCOC(=O)C1CCCN(C1)C(=O)CSCC2=CC=CC=C2,15.8489
3577,838547,CC1=C(C=C(C=C1)NC(=O)CN(CC2=CC=CC=C2)S(=O)(=O)C)C,14.1254
3578,2906692,CC(C)C(=O)NCCCC1=CC=CC=C1,19.9526
3579,2912389,CC1CCN(CC1)C2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)F.C(=O)(C(=O)O)O,0.199526
3580,1243938,CSC1=CC=C(C=C1)NC(=O)NCCN2CCC3=CC=CC=C3C2,5.01187
3581,3793002,CC1=C2CC(OC2=C(C=C1)NS(=O)(=O)C3=CC=CC=C3Cl)(C)C,15.8489
3582,2968971,CCC(=O)C1=CC=C(C=C1)OCC(CN2CCCCC2)O.Cl,39.8107
3583,9551594,CCOC1=CC=CC=C1CNCCN2CCOCC2.Cl,12.5893
3584,972602,CC(C)(C)NC(=S)NC1=CC=C(C=C1)NC2=CC=CC=C2,14.1254
3585,734108,COCC1=NN=C(S1)NC(=O)CCN2C(=O)C3=CC=CC=C3C2=O,17.7828
3586,1964886,CC1=CC=C(C=C1)SCCNC(=S)NC2=CC(=C(C=C2)C)C,4.46684
3587,2958696,C1CN2CCC1C3=C2C(NC(=S)N3)C4=CC(=CC=C4)F,3.16228
3588,2213707,CC1=CC(=CC=C1)NC(=O)C2=C(C=CC(=C2)NC(=O)C)N3CCCCC3,17.7828
3589,2751436,CC1=CC=C(O1)C(C2=C(C(=CC=C2)[N+](=O)[O-])O)C3=CC=C(O3)C,14.1254
3590,2902250,CCCS(=O)(=O)N1CCN(CC1)CC2CCC=CC2.C(=O)(C(=O)O)O,1.12202
3591,880543,CN1C(=O)C(=CC2=CC=C(O2)N3CCCCCC3)C(=O)N(C1=S)C,19.9526
3592,978140,C1OC2=C(O1)C=C(C=C2)CNC(=O)CSCC3=CC(=CC=C3)Cl,1
3593,2954960,CN1C(=NN=C1SCC(=O)N2CCN(CC2)C3=CC=CC=C3)CC(=O)NC4=CC(=C(C=C4)Cl)Cl,25.1189
3594,970025,CC1=NN(C(=C1C2=CC=C(C=C2)OC)N)CC3=CC=CC=C3,11.2202
3595,2905832,C1C(N(CC2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)F)C(=O)NC4=NC=CS4,12.5893
3596,2193996,CC1=CN=C(S1)NC(=O)CSC2=CC=C(C=C2)Cl,3.98107
3597,753710,CC1=CC=NN2C1=C3C(=C2)C(=O)N(C(=O)N3C)C,19.9526
3598,2139614,CCOC(=O)C1=C(SC2=C1CCCCC2)NC(=O)CSC3=NN=C(S3)C,7.94328
3599,5936418,CC1C(=O)N2C(C(=C(N=C2S1)C)C(=O)OC)/C=C/C3=CC=CC=C3,28.1838
3600,9551614,C[N+](C)(C)CCN(CC1=CC=C(C=C1)Cl)C2=CC=CC=N2.[I-],0.251189
3601,16409969,C/C(=N\NC(=O)CC1C(=O)NNC(=N1)CC2=CC=CC=C2)/C3=C(C=C(C=C3)Cl)Cl,15.8489
3602,9638826,CC1(C(N(C(=S)S1)/N=C/C2=CC=C(C=C2)N(C)C)N(C(=O)NC3=CC=C(C=C3)[N+](=O)[O-])O)C,7.94328
3603,9551617,CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C.Cl,15.8489
3604,1624767,CCCC(=O)NC1=NN=C(S1)CCN2CCCCC2,15.8489
3605,3784460,CCCCN1C(=C(C(=O)NC1=O)C(=NC2=C(C=C(C=C2)OC)OC)CC)O,12.5893
3606,915847,CCOC1=C(C=C(C=C1)CC(C(=O)N)C(=O)N)CN(C)C,17.7828
3607,3137359,CCN(CC)CCNC(=O)C(C)C1=NN(C(=O)C2=CC=CC=C21)C,19.9526
3608,1899121,CC1=NN(C2=C1C(=O)N(C(=O)C(C2)(C)C)CC3=CC=CC=C3)C4=CC=CC=C4,0.891251
3609,54678960,CCCN1C2=C(CCCC2)C(=C(C1=O)C(=O)NCC3=CC=CC=C3)O,10
3610,135512316,CC1=CC2=C(C=C1)NC(=C2/C=N/NC3=NC4=CC=CC=C4S3)C,31.6228
3611,1541053,CC1=C2CCCCC2=C(C(=N1)SCC(=O)NC3=CC=C(C=C3)OC)C#N,2.23872
3612,3624805,C1CC2(C(CN=N2)C3=CC=C(C=C3)Cl)C(=O)C4=CC=CC=C41,28.1838
3613,951154,CC1=CC=C(C=C1)C(=O)C2=C(C3=C(O2)N=C(C=C3C)C)N,10
3614,3647260,C1=CC=C(C=C1)C2C3C(C(=O)N(C3=O)C4=CC=C(C=C4)Cl)SC5=C2SC(=O)N5,22.3872
3615,3727447,C1CN(C2(N1C(=O)C3=CC=CC=C32)C4=CC=CC=C4)C(=O)NC5=CC(=CC=C5)Cl,10
3616,1402105,C1=CC(=CC=C1OCC(=O)NC2=NN=C(S2)C3=CC=NC=C3)F,8.91251
3617,1986631,CCCCCOC(=O)C1=C(N(C2=NC3=CC=CC=C3N=C12)CCOC)N,25.1189
3618,5413026,CCCC1=CC(=O)OC2=C1C=CC(=C2CN3CCOCC3)O,2.23872
3619,5392010,C1COCCN1CC2=C(C=CC3=C2OC(=O)C4=CC=CC=C34)O,1.99526
3620,917207,C1=CC=NC(=C1)OCC2=CC(=C(C=C2)Cl)Cl,11.2202
3621,3275785,CC(C)C(CCNC(=O)CC(CC1=CC=CC=C1)C2=CC=CO2)C3=CC=CO3,5.62341
3622,198234,C1=CC(=CC=C1CCNC(=O)C2=CC=C(C=C2)Cl)O,25.1189
3623,917237,CC1=CC2=C(C=C1)NC3=C2N=CN=C3N4CCC5=CC=CC=C5C4,0.707946
3624,4223083,CC1=NC(=NN1)SC(C2=CC=CC=C2)C(=O)C3=CC=CC=C3,19.9526
